"year","filename","region","port_complex","species","landings_n"
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",753
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",1192
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",59925
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sanddab",920
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",20788
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Seabass, white",177
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",19
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sheephead, California",2026
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",31403
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",9441
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Yellowtail",66447
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Barracuda, California",11719
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",26090
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",24008
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",743
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Cabezon",72
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Croaker, white",246
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",4377
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",56
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Greenling, kelp",29
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Halibut, California",462
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",4913
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Lingcod",2793
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",299
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",3518
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",38976
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",165
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",252
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",956
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",2875
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",60
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",88897
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sanddab",1009
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",13765
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Seabass, white",477
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",29
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sheephead, California",1740
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",19045
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",9161
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Yellowtail",65150
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Barracuda, California",11336
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",33345
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",38597
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",389
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Cabezon",113
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Croaker, white",424
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",4593
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",27
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Greenling, kelp",0
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Halibut, California",289
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",1037
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Lingcod",3177
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",90
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",6644
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",75557
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",80
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",297
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",1736
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",7089
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",5
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",126207
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)",1
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sanddab",1226
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",15015
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Seabass, white",293
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",74
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sheephead, California",4164
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified",0
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",284
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",10947
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Yellowtail",71063
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Barracuda, California",9844
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",14492
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",36494
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",155
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Cabezon",173
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Croaker, white",875
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",6398
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",4
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Greenling, kelp",5
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Halibut, California",613
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",8465
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Lingcod",2954
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",20
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",4612
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",158501
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",185
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",394
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",1611
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",3990
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",104
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",103516
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)",0
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Sanddab",889
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",8386
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Seabass, white",235
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",126
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Sheephead, California",3332
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified",0
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",1708
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",5313
2012,"CPFV ANNUAL 2.pdf","Southern","San Diego-Mission Bay","Yellowtail",120583
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Barracuda, California",6247
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",23907
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",11574
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",609
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Cabezon",117
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Croaker, white",671
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",7515
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",5
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Greenling, kelp",0
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Halibut, California",448
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",4919
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Lingcod",4033
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",227
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",7253
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",132869
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",764
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",176
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",4960
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",4194
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",110
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",153171
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)",7
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Sanddab",702
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",11966
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Seabass, white",321
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",42
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Sheephead, California",2765
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",23
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",11094
2013,"CPFV 2.pdf","Southern","San Diego-Mission Bay","Yellowtail",160731
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Barracuda, California",7847
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",10651
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",21516
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",20548
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Cabezon",116
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Croaker, white",189
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",7877
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",0
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Halibut, California",443
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",1765
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Lingcod",2792
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",56
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",7680
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",274911
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",322
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",128
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",2354
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",2398
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",89044
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Sanddab",447
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",6222
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Seabass, white",169
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",18
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Sheephead, California",2622
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",32
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",4928
2014,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Yellowtail",126256
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Barracuda, California",4179
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",10145
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",14162
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",15252
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Cabezon",38
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Croaker, white",75
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",12981
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",10
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Greenling, kelp",7
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Halibut, California",308
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified",945
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Lingcod",2478
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack",167
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific",3718
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp",232177
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue",248
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary",52
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper",1353
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher",1146
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye",6
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified",104623
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Sanddab",718
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California",3340
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Seabass, white",192
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified",11
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Sheephead, California",1901
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore",1
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean",4169
2015,"Annual CPFV 2.pdf","Southern","San Diego-Mission Bay","Yellowtail",141496
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Barracuda, California",1810
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Bass, barred sand",2053
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)",20875
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Bass, striped",0
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific",7062
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Cabezon",27
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Croaker, white",13
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified",15751
2016,"AnnualPortSideLogReport.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified",62
