"source","table","year","type","port_complex","category","species","landings_lb","landings_kg","value_usd"
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Shark, soupfin",8659,3927.65683395914,3898
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Skate",440629,199865.977952487,48391
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Smelt, top or jack",2119,961.162354909277,170
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Smelt, true",111054,50373.2534979211,11136
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Smelt, whitebait",261541,118633.017208743,69517
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, Dover",16199168,7347819.94452619,3575274
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, English",1599078,725329.672564236,489667
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, miscellaneous",27037,12263.7784755461,4620
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, petrale",743872,337414.706593239,383161
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, rex",1223911,555156.762132783,408801
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Sole, sand",116686,52927.8860523567,53462
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Surfperch",58092,26350.091326753,39608
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Thornyhead",3323591,1507555.71133331,761580
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Tuna, albacore",5003683,2269632.72085867,4439551
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Tuna, miscellaneous",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Tuna, yellowfin",389,176.447454487829,233
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Turbot",12113,5494.36508023411,4746
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Wahoo",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Eureka","Fish","Yellowtail",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Abalone, green",225,102.058296297587,NA
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Clam",1436,651.358726592601,1031
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Mollusk, miscellaneous",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Mussel",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Octopus",52267,23707.9154337155,26006
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Oyster, giant Pacific",580928,263504.542006954,625040
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Scallop, weathervane",512978,232682.936525083,143290
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Snail, sea",18,8.16466370380697,9
"FB 173","Table 8",1981,"Landings","Eureka","Mollusks","Squid, market",4959,2249.36485039882,1041
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Crab, rock",380503,172593.279627204,295832
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Crab, spider",5305,2406.30783048311,2530
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Crustacean, miscellaneous",112,50.8023519347989,90
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Lobster, California spiny",184980,83905.5273294564,641328
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Prawn, ridgeback",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Prawn, spot",6957,3155.6425215214,15142
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Shrimp, miscellaneous",7062,3203.26972646027,11783
"FB 173","Table 8",1981,"Landings","Los Angeles","Crustaceans","Shrimp, Pacific ocean",3662,1661.05547129673,7324
"FB 173","Table 8",1981,"Landings","Los Angeles","Echinoderms","Echinoderm, miscellaneous",500,226.796213994638,125
"FB 173","Table 8",1981,"Landings","Los Angeles","Echinoderms","Sea urchin",4658963,2113270.3390822,857960
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Anchovy, northern",84620828,38383366.8309829,2345511
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Barracuda, California",56163,25475.1115331617,42533
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Bass, giant sea",12187,5527.93091990531,10367
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Bonito, Pacific",13733579,6229447.44359254,3772909
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Butterfish, Pacific",20040,9089.9922569051,13382
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Cabezon",90,40.8233185190349,41
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Croaker, white",184050,83483.6863714263,65309
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Dolphinfish",125,56.6990534986595,44
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Fish, miscellaneous",155583,70571.2707238556,58987
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Flounder, miscellaneous",25,11.3398106997319,22
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Flyingfish",54588,24760.7034590786,25853
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Grouper",4644,2106.4832355822,1191
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Halfmoon",2379,1079.09638618649,1489
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Halibut, California",173316,78614.8252493894,286839
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Herring, Pacific",15,6.80388641983915,6
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Lingcod",9075,4116.35128400268,3867
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Mackerel",96660978,43844687.702838,9051780
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Mullet, striped",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Opah",696,315.700329880536,471
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Opaleye",5272,2391.33928035946,3448
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Ray, miscellaneous",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Rockfish group, boccaccio/chilipepper",460216,208750.492839513,155413
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Rockfish, miscellaneous",1340721,608140.893646211,749447
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Rockfish, widow",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sablefish",3468310,1573199.15391949,762554
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Salmon",10,4.53592427989276,25
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sanddab, Pacific",1172,531.610325603432,1443
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sardine, Pacific",32512,14747.1970187874,3012
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sculpin",44563,20213.4393684861,36596
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Seabass, white",362902,164609.599302164,491656
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Shark, bonito",211704,96027.3313750418,120673
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Shark, common thresher",1017627,461587.901717443,772591
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Shark, miscellaneous",561692,254779.238062153,336544
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Shark, Pacific angel",4507,2044.34107294767,1500
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Shark, soupfin",43456,19711.312550702,26273
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sheephead, California",7014,3181.49728991678,2688
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Skate",1400,635.029399184987,347
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Smelt, top or jack",4098,1858.82176990005,953
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Smelt, true",3545,1607.98515722198,662
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Smelt, whitebait",635,288.03119177319,115
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sole, English",12,5.44310913587132,5
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sole, miscellaneous",584,264.897977945737,365
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sole, petrale",22,9.97903341576408,22
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Sole, sand",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Surfperch",22518,10213.9942934625,10009
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Swordfish",560593,254280.739983792,1698514
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, albacore",2086492,946416.972260201,1891508
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, bigeye",1383028,627331.028497153,838387
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, bluefin",1622146,735793.142693093,1067821
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, miscellaneous",78711,35702.7135994639,46399
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, skipjack",66669586,30240819.3867799,36676602
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Tuna, yellowfin",82965411,37632482.2146182,49988018
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Wahoo",4824,2188.12987262027,3132
"FB 173","Table 8",1981,"Landings","Los Angeles","Fish","Yellowtail",150667,68341.4103478603,76366
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Abalone, black",133759,60672.0695754176,201385
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Abalone, green",45553,20662.4958721955,129844
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Abalone, pink",34151,15490.6350082618,82981
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Abalone, red",3319,1505.47326849641,8136
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Abalone, white",17,7.7110712758177,60
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Clam",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Mollusk, miscellaneous",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Mussel",693,314.339552596568,306
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Octopus",97,43.9984655149598,73
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Oyster, giant Pacific",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Scallop, weathervane",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Snail, sea",19886,9020.13902299475,5149
"FB 173","Table 8",1981,"Landings","Los Angeles","Mollusks","Squid, market",18277519,8290544.22083013,960555
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Crab, Dungeness",15614,7082.39217062456,14627
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Crab, rock",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Crab, spider",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Prawn, ridgeback",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Prawn, spot",8859,4018.375319557,38337
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Shrimp, miscellaneous",1484,673.131163136086,7310
"FB 173","Table 8",1981,"Landings","Monterey","Crustaceans","Shrimp, Pacific ocean",551,249.929427822091,363
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Anchovy, northern",10178610,4616940.42345593,268427
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Bonito, Pacific",959,434.995138441716,384
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Butterfish, Pacific",25853,11726.7250408068,44776
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Cabezon",2285,1036.4586979555,622
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Croaker, white",608903,276193.790179954,142936
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Dolphinfish",56,25.4011759673995,20
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Fish, miscellaneous",2831,1284.12016363764,992
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Flounder, arrowtooth",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Flounder, miscellaneous",35792,16234.9801825922,15181
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Hake, Pacific",85,38.5553563790885,17
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Halibut, California",40709,18465.2941510154,48455
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Herring, Pacific",276789,125549.394550724,34298
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Lingcod",400678,181744.506861887,84666
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Mackerel",3462902,1570746.12606892,318365
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Rockfish group, boccaccio/chilipepper",2066832,937499.345125932,361972
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Rockfish, miscellaneous",2550511,1156892.47710336,597506
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Rockfish, widow",46875,21262.1450619973,7963
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sablefish",1920714,871221.326732995,299495
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Salmon",608375,275954.293377976,1621267
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sanddab, Pacific",132611,60151.3454680859,40837
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sardine, Pacific",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sculpin",106,48.0807973668633,106
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Seabass, white",339,153.767833088365,534
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Shark, common thresher",810,367.409866671314,244
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Shark, miscellaneous",32166,14590.2540387031,8378
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Shark, Pacific angel",527,239.043209550349,184
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Shark, soupfin",4461,2023.47582126016,1401
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Skate",105547,47875.3199969841,11359
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Smelt, top or jack",3494,1584.85194339453,1049
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Smelt, true",165,74.8427506182306,41
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Smelt, whitebait",12178,5523.84858805341,4218
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, Dover",1138118,516241.706958299,250138
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, English",449295,203796.809933442,121019
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, miscellaneous",9130,4141.29886754209,3503
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, petrale",247491,112260.043595494,118832
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, rex",56215,25498.6983394172,18877
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Sole, sand",4741,2150.48170109716,1389
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Surfperch",318,144.24239210059,165
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Thornyhead",141241,64065.8481216334,30487
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Tuna, albacore",3464392,1571421.97878663,3025181
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Tuna, miscellaneous",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Tuna, yellowfin",66550,30186.5760826863,39930
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Turbot",6351,2880.76551015989,1114
"FB 173","Table 8",1981,"Landings","Monterey","Fish","Yellowtail",1051,476.725641816729,337
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Abalone, pink",10,4.53592427989276,25
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Abalone, red",736,333.844027000107,1658
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Clam",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Mollusk, miscellaneous",475,215.456403294906,475
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Mussel",320,145.149576956568,228
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Octopus",3540,1605.71719508204,1788
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Oyster, European flat",10850,4921.47784368365,76554
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Oyster, giant Pacific",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Scallop, weathervane",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Snail, sea",NA,NA,NA
"FB 173","Table 8",1981,"Landings","Monterey","Mollusks","Squid, market",28269009,12822608.4291607,3918309
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Crab, Dungeness",108,48.9879822228418,66
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Crab, rock",263364,119459.916204968,186306
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Crab, spider",NA,NA,NA
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Lobster, California spiny",176094,79874.9050143436,595584
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Prawn, spot",741,336.111989140054,1783
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Shrimp, miscellaneous",62,28.1227305353351,154
"FB 173","Table 8",1981,"Landings","San Diego","Crustaceans","Shrimp, Pacific ocean",NA,NA,NA
"FB 173","Table 8",1981,"Landings","San Diego","Echinoderms","Sea urchin",2320987,1052782.12866155,286652
"FB 173","Table 8",1981,"Landings","San Diego","Fish","Anchovy, northern",3771,1710.49704594756,654
"FB 173","Table 8",1981,"Landings","San Diego","Fish","Barracuda, California",9593,4351.31216170113,6600
"FB 173","Table 8",1981,"Landings","San Diego","Fish","Bass, giant sea",23620,10713.8531491067,24470
